Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1873-11-30,4.04,0.3275,0.4575,11.8932314,5.488333333333332,97.02944819521464,7.865629773250692,10.987864492403638,
1873-12-31,4.42,0.33,0.46,12.17864628,5.479166666666666,103.66814266322545,7.739929203362986,10.788992222869616,
1874-01-31,4.66,0.33,0.46,12.36889587,5.47,107.61605029180346,7.620879097917412,10.623043591036392,
1874-02-28,4.8,0.33,0.46,12.36889587,5.4366666666666665,110.84915051516236,7.620879097917412,10.623043591036392,
1874-03-31,4.73,0.33,0.46,12.36889587,5.403333333333332,109.23260040348292,7.620879097917412,10.623043591036392,
1874-04-30,4.6,0.33,0.46,12.17864628,5.37,107.88992222869616,7.739929203362986,10.788992222869616,
1874-05-31,4.48,0.33,0.46,12.08348099,5.336666666666667,105.9029398117173,7.800886191488104,10.873962569953115,
1874-06-30,4.46,0.33,0.46,11.79806612,5.303333333333334,107.98068997429895,7.989602621416738,11.13702183591424,
1874-07-31,4.46,0.33,0.46,11.8932314,5.27,107.11666805709339,7.925672748619017,11.047907467771964,
1874-08-31,4.47,0.33,0.46,11.79806612,5.236666666666666,108.2227991446449,7.989602621416738,11.13702183591424,
1874-09-30,4.54,0.33,0.46,11.79806612,5.203333333333333,109.91756333706664,7.989602621416738,11.13702183591424,
1874-10-31,4.53,0.33,0.46,11.60773554,5.17,111.4737887972248,8.12060713092366,11.319634182499646,
1874-11-30,4.57,0.33,0.46,11.51265124,5.136666666666667,113.38690913041158,8.187676151648974,11.413124332601601,
1874-12-31,4.54,0.33,0.46,11.51265124,5.1033333333333335,112.6425749348071,8.187676151648974,11.413124332601601,
1875-01-31,4.54,0.3275,0.4517,11.51265124,5.07,112.6425749348071,8.125648302015271,11.207191871817702,
1875-02-28,4.53,0.325,0.4433,11.51265124,5.03,112.3944635362723,8.063620452381567,10.998778297048457,
1875-03-31,4.59,0.3225,0.435,11.51265124,4.99,113.88313192748119,8.001592602747863,10.792845836264556,
1875-04-30,4.65,0.32,0.4267,11.60773554,4.95,114.42673684483339,7.874528126956276,10.50019109928826,
1875-05-31,4.47,0.3175,0.4183,11.32232066,4.91,112.7701447734832,8.009959947557252,10.552964554529758,
1875-06-30,4.38,0.315,0.41,11.13207107,4.87,112.38806796442775,8.082703517989668,10.52034426151036,
1875-07-31,4.39,0.3125,0.4017,11.13207107,4.83,112.64466172690359,8.018555077370701,10.307371438655395,
1875-08-31,4.41,0.31,0.3933,11.22715537,4.79,112.19950009474216,7.887039689199562,10.006363579878025,
